,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/hdd/0/temperature/0,/hdd/0/load/0
Time,"CPU Core #1","CPU Core #2","CPU Total","CPU Core #1","CPU Core #2","CPU Package","CPU Core #1","CPU Core #2","CPU Package","CPU Cores","CPU Graphics","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","Temperature","Used Space"
02/01/2021 21:44:49,3.076923,0.7692337,1.9230783,47,48,49,798.1896,798.1896,2.50234461,0.5146797,0.008659933,99.7737,26.4695053,2.08623123,5.79541,39,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,21,7.52153
02/01/2021 21:44:50,9.230768,3.076923,6.153846,47,43,49,1496.60547,1496.60547,3.05397487,0.8508637,0.008033153,99.7737,26.4660187,2.08595657,5.795685,39,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,21,7.52153
02/01/2021 21:44:51,20.7692261,26.1538448,23.4615383,49,49,49,798.1894,798.1894,7.754023,4.982264,0.007542079,99.773674,26.8347244,2.115017,5.76662445,39,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,21,7.52153
02/01/2021 21:44:52,3.89499664,1.53846145,2.716732,47,47,48,798.1896,798.1896,2.461729,0.469504774,0.00774577074,99.7737,26.8077164,2.11288834,5.768753,39,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,21,7.52153
02/01/2021 21:44:53,6.22596169,5.46875,5.8473587,47,47,48,798.189453,798.189453,2.73517871,0.623702645,0.009415128,99.77368,26.79528,2.111908,5.76973343,39,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,21,7.52153
02/01/2021 21:44:54,3.125,1.5625,2.34375,47,47,48,798.189636,798.189636,2.53928375,0.530456,0.008353158,99.7737045,26.7953262,2.11191177,5.76972961,39,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,21,7.52153
02/01/2021 21:44:55,1.53846145,2.30768919,1.9230783,48,48,49,798.189453,798.189453,2.3686626,0.4146484,0.007955533,99.77368,26.7921829,2.11166382,5.76997757,39,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,21,7.52153
02/01/2021 21:44:56,3.10096145,5.44471169,4.27284241,47,47,48,798.1894,798.1894,2.701664,0.62273854,0.009253423,99.773674,26.79329,2.11175156,5.76989,40,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,21,7.52153
02/01/2021 21:44:57,4.615384,3.8461566,4.23076725,45,41,48,798.189453,798.189453,2.57195,0.5167674,0.00850998,99.77368,26.7922821,2.11167145,5.76997,39,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,21,7.52153
02/01/2021 21:44:58,5.384612,0,2.692306,48,48,48,798.1896,798.1896,2.36197782,0.3998781,0.007917932,99.7737,26.7923355,2.11167526,5.769966,40,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,21,7.52153
02/01/2021 21:44:59,3.125,4.6875,3.90625,46,41,48,798.189636,798.189636,2.580237,0.570971668,0.009216604,99.7737045,26.7921829,2.11166382,5.76997757,39,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,21,7.52153
02/01/2021 21:45:00,3.8461566,3.8461566,3.8461566,47,47,47,798.189331,798.189331,2.56795573,0.5309548,0.008139654,99.77367,26.792717,2.11170578,5.76993561,39,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,21,7.52153
02/01/2021 21:45:01,1.53846145,3.8461566,2.692306,47,47,48,798.189453,798.189453,2.53620625,0.4770809,0.0112939887,99.77368,26.7915039,2.11161041,5.770031,39,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,21,7.52153
02/01/2021 21:45:02,5.46875,4.6875,5.078125,47,47,48,798.1897,798.1897,2.7883985,0.65224123,0.009811696,99.77371,26.7878265,2.1113205,5.770321,39,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,21,7.52153
02/01/2021 21:45:03,3.8461566,1.53846145,2.692306,47,47,48,798.1894,798.1894,2.394994,0.476912558,0.00842639,99.773674,26.7886429,2.11138535,5.770256,39,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,21,7.52153
02/01/2021 21:45:04,3.90625,0.78125,2.34375,47,47,47,798.1895,798.1895,2.38601422,0.424574643,0.0081956,99.77369,26.7873459,2.11128235,5.770359,39,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,21,7.52153
02/01/2021 21:45:05,3.076923,3.076923,3.076923,47,41,48,798.189331,798.189331,2.42921758,0.496548742,0.008661525,99.77367,26.7856979,2.11115265,5.77048874,39,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,21,7.52153
